ID		manufacturer		product type		digital storage		flash memory installed		diagonal size		battery		supported digital audio standards		estimated battery life
33714639		Mach Speed Technologies		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		1 x Lithium Rechargeable Player battery,		MP3,,WMA,,WAV,		8 hour(s),		
33824274		Creative		Digital player / radio,				8 GB Integrated,		3 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,		5 hour(s),		
35020852		Sony		Digital player / radio,				16 GB,		2 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		LPCM,,MP3,,WMA,,AAC-LC,		30 hour(s),		
33702564		Zinwell Corporation																
34168017		Ematic		Flash player,				8 GB,		3.0 in,		Lithium polymer,						
34853817		Iomega Corp.																
34642043		LaCie Ltd.										Included Qty,Required Qty,Form Factor,						
31332391		Apple		Digital player,		Built-in 60 GB Hard disk drive,				2 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,WAV,MP3,AIFF,Audible,AAC,				
31511554		Sony		CD / MP3 player,								AA type Standard battery,		MP3,		23 hour(s),		
34719945		Digital Products International		CD / MP3 player,								0 x AA type Standard battery,						
33238643		Epson										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,						
31570490		Samsung		Digital player / radio,		None,		512 MB Integrated,				1 x Lithium polymer Player battery,		MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,,WAV,		10 hour(s),		
31356895		Verbatim Corp.										Rechargeable Battery,Battery Enclosure Type,Technology,						
34838140		Bluetronics Group																
34140485		Other product lines		Digital player / radio,		None,		8 GB Integrated,		2 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		12 hour(s),		
33969702		XO Vision		Digital player,		None,		8 GB Integrated,		3 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34287394		Aiptek Inc										Rechargeable Battery,Technology,						
34168087		Sony		Digital player / radio,		None,		8 GB Integrated,		2 in,		Lithium ion Rechargeable Player batteryIntegrated,		LPCM,,MP3,,Protected WMA (DRM),,AAC,		50 hour(s),		
34322409		Coby		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34321664		Coby		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
21258533		Other product lines		CD / MP3 player,		None,		No,				2 x AA type Player battery,				8 hour(s),		
34111039		Cowon Systems, Inc.										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,Recharge Time,						
34118323		Funai		Flash player,				2 GB,										
35071385		Other product lines		Digital player / radio,				2 GB,		1 in,		Lithium polymer Rechargeable Player batteryInternal,		MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,		22 hour(s),		
34101849		Coby		Digital player / radio,		None,		2 GB Integrated,		1.44 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		12 hour(s),		
34200885		Aluratek, Inc.		Digital player / radio,		None,				2.8 in,		Lithium polymer Rechargeable Player batteryInternal,		MP3,,WMA,,WAV,				
34575975		Apple		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,		15 hour(s),		
34929602		Asus																
34578269		Transcend		Digital player / radio,		None,		8 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player battery,		OGG,,WAV,,MP3,,WMA,,FLAC,,Protected WMA (DRM 10),		22 hour(s),		
34453115		Mach Speed Technologies Inc										Rechargeable Battery,Included Qty,						
34546424		Archos		Digital player / radio,		None,		8 GB Integrated,		1.8 in,		Player battery,		MP3,,APE (Monkey's Audio),,FLAC,,WAV,		18.5 hour(s),		
33611203		Curtis Manufacturing		Digital player,		None,		2 GB Integrated,				1 x Alkaline AAA type Rechargeable Standard battery,		MP3,,WMA,				
33405794		XO Vision		Digital player / radio,		None,		4 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,WAV,				
33141867		Samsung		Digital player,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,Ogg Vorbis,		13 hour(s),		
34432939		Coby		Digital player / radio,		None,		8 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,OGG,		12 hour(s),		
33181564		Super Talent Technology, Corporation										Rechargeable Battery,Battery Life Details,Battery Life Details,Capacity,						
35015283		SanDisk		Digital player / radio,				4 GB,		1 in,		Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,		15 hour(s),		
33795378		Sony																
34140482		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
31283668		Sony		CD / MP3 player,								AA type Standard battery,		WMA,,WAV,,MP3,,DSS,,ATRAC3plus,,ATRAC3,		41 hour(s),		
34640592		Funai										Rechargeable Battery,Technology,						
35118515		theKube2										Lithium polymer,				6 hour(s),		
33848290		Cowon		Digital player / radio,				8 GB Integrated,		2 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,APE (Monkey's Audio),,FLAC,,Ogg Vorbis,,WAV,		29 hour(s),		
33576738		Coby		Digital player / radio,				2 GB Integrated,		1.44 in,		1 x Lithium polymer Rechargeable Player batteryInternal,		MP3,,WMA,				
33611202		Curtis Manufacturing		Digital player,		None,		4 GB Integrated,		2.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,				
31681379		Imation Enterprises		CD / MP3 player,								0 x AA type Standard battery,		MP3,				
33611273		Coby		Digital player,		None,		2 GB Integrated,				Lithium polymer Rechargeable Player battery,		MP3,,WMA,		5 hour(s),		
34326618		SanDisk		Digital player / radio,				4 GB Integrated,		1 in,		Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,		15 hour(s),		
34642005		Other product lines		Digital player,		None,		8 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,,APE (Monkey's Audio),,FLAC,,WAV,		25 hour(s),		
34168015		Ematic		Flash player,				8 GB,		4.3 in,								
33700729		Latte Communications, Inc.										Capacity,Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Technology,						
33626957		Latte Communications, Inc.										Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Battery Life Details,Battery Life Details,						
34394732		Finis, INC		Digital player,		None,		1 GB Integrated,				Rechargeable Player battery,		MP3,,WMA,		8 hour(s),		
34853218		Other product lines		Digital player / radio,		None,		16 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,		36 hour(s),		
34167425		Sony		Digital player / radio,		None,		4 GB Integrated,		2 in,		Lithium ion Rechargeable Player batteryIntegrated,		LPCM,,MP3,,Protected WMA (DRM),,AAC,		50 hour(s),		
34432958		Coby		Digital player / radio,		None,		16 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,OGG,		12 hour(s),		
31620852				CD / MP3 player,														
33576481		Coby		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player battery,		WAV,,MP3,,WMA,		8 hour(s),		
34629418		Coby		Digital player / radio,				16 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player battery,		MP3,,WMA,,OGG,		12 hour(s),		
34754659		Other product lines		Digital player / radio,		None,		4 GB Integrated,		1 in,		Lithium polymer Rechargeable Player batteryInternal,		MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,		22 hour(s),		
34140464		Archos		Digital player / radio,		None,		4 GB,		1.5 in,		1 x Rechargeable Player battery,		MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,		10 hour(s),		
34448138		Creative		Digital player / radio,				16 GB Integrated,		3 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,				
34408634				Digital player / radio,						2.8 in,				WMA,MP3,WAV,				
33604670		IntelliTouch Communications		Digital player,				128 MB,						MP3,				
32401436		Coby		Digital player / radio,				2 GB Integrated,		1.66 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,				
34507051		Archos										Rechargeable Battery,Battery Life Details,Battery Enclosure Type,						
31702242		Other product lines		Digital player / radio,		None,		512 MB Integrated,				Lithium polymer Rechargeable Player batteryInternal,		WAV,,MP3,,ADPCM,,WMA,		12 hour(s),		
31295009		GrandTec USA		Flash player,		None,		SD Memory Card,				AAA type Standard battery,		MP3,				
34140463		Other product lines		Digital player / radio,		None,		8 GB Integrated,		1.5 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,		24 hour(s),		
34140484		Other product lines		Digital player / radio,		None,		8 GB Integrated,		3.2 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,,Ogg Vorbis,,AAC,		24 hour(s),		
34507020		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,						
31232126		Dell, Inc.		Digital player,		Built-in 20 GB Hard disk drive,				1.92 in,		1 x Lithium polymer Rechargeable Player battery,		MP3,,ADPCM,,WMA,,WAV,		12 hour(s),		
31004342		SanDisk		Digital player,		Cruzer Micro USB flash drive,						1 x AAA type Standard battery,		MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,WMA,		9 hour(s),		
32030140		SanDisk		Digital player / radio,				1 GB Integrated,				1 x Alkaline AAA type Standard battery,		MP3,,Protected WMA (DRM),,WMA,,Audible,		19 hour(s),		
33644398		Coby		Digital player,		None,		2 GB Integrated,				Lithium polymer Rechargeable Player battery,		MP3,,WMA,		5 hour(s),		
34210265		Samsung		Digital player / radio,				8 GB Integrated,		2.6 in,		Rechargeable Player batteryIntegrated,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,AAC +,,OGG,,WAV,,MP3,,WMA,,FLAC,,AAC,,AAC-LC,		30 hour(s),		
33780142		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,						
31629804		Other product lines		Digital player / radio,		None,		128 MB Integrated,				1 x AAA type Standard batteryInternal,		MP3,,WMA,,WAV,		10 hour(s),		
30828328		Panasonic		CD / MP3 player,								AA type Standard battery,						
34140472		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
35111975		Apple		Digital player,		None,		8 GB Integrated,		3.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Audible AAX+,,Audible AAX,,Apple Lossless,,WAV,,HE-AAC,,MP3,,AIFF,,Audible,,AAC,		40 hour(s),		
34210253		Samsung		Digital player / radio,				8 GB Integrated,		2.6 in,		Rechargeable Player batteryIntegrated,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,AAC +,,OGG,,WAV,,MP3,,WMA,,FLAC,,AAC,,AAC-LC,		30 hour(s),		
33893068		Other product lines		Digital player,		None,		2 GB Integrated,				AAA type Standard battery,		MP3,,WMA,		10 hour(s),		
34451087		Visual Land		Digital player / radio,				2 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		6 hour(s),		
34648790		Other product lines		Digital player / radio,		None,		16 GB Integrated,		3.2 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,,Ogg Vorbis,,AAC,				
33417076		XO Vision		Digital player / radio,		None,		8 GB Integrated,		1.5 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,WAV,				
34573830		Philips										Capacity,Rechargeable Battery,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,						
33674138		Creative		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		WAV,,MP3,,ADPCM,,WMA,,Audible,		32 hour(s),		
34162131		Mach Speed Technologies		Digital player / radio,				2 GB Integrated,				Player battery,						
34546418		Archos		Digital player / radio,		None,		8 GB Integrated,		2.4 in,				MP3,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,				
34102003		Coby Electronics										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,						
31285804		Sony		CD / MP3 player,								AA type Standard battery,		WMA,,WAV,,MP3,,ATRAC3plus,,DSS,,ATRAC3,		41 hour(s),		
31886932		Coby Electronics										Rechargeable Battery,Battery Life Details,Technology,						
34320891		Coby		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34323747		Coby		Digital player / radio,				8 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34337579		Audiovox		Digital player,				2 GB Integrated,				Rechargeable Player batteryIntegrated,						
34573349		Creative		Digital player / radio,				16 GB Integrated,		2.4 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,				
34102020		Coby Electronics										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,						
34853217		Other product lines		Digital player / radio,		None,		8 GB,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,		36 hour(s),		
33578649		Kanguru Solutions		Digital player / radio,				4 GB,				1 x AAA type Standard battery,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,		10 hour(s),		
34548724		Visual Land										Rechargeable Battery,Battery Life Details,Recharge Time,						
33666270		Samsung		Digital player / radio,		None,		2 GB Integrated,		1 in,		Lithium polymer Rechargeable Player battery,		MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,FLAC,,Ogg Vorbis,		20 hour(s),		
33109789		Audiovox		Digital player,				1 GB Integrated,				AAA type Standard battery,		MP3,,Protected WMA (DRM),,WMA,				
32076395		Apple		Digital player,		Built-in 30 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		14 hour(s),		
34557726		Visual Land		Digital player / radio,		None,		8 GB Integrated,		1.8 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		3.5 hour(s),		
34573419		Archos		Digital player / radio,		None,		4 GB Integrated,		2.4 in,		Player battery,		MP3,,WMA,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,		11 hour(s),		
34447900		Visual Land		Digital player / radio,				4 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		Real Audio,,WAV,,MP3,,WMA,,AAC,		6 hour(s),		
34504979		Mach Speed Technologies Inc										Rechargeable Battery,						
31532987		AVB		Digital player / radio,		None,		1 GB Integrated,				AAA type Standard battery,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,WAV,				
31802480		Other product lines		Digital player / radio,		None,		1 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,				
33389998		Pandigital																
33674144		Creative		Digital player / radio,		None,		8 GB Integrated,		2.5 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,				
34190474		Archos		Digital player / radio,				8 GB Integrated,				Rechargeable Player battery,		APE (Monkey's Audio),,MP3,,FLAC,,WAV,,WMA,				
34101903		Coby		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
35072934		Visual Land		Digital player / radio,				8 GB,		2 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		4 hour(s),		
33578225		Coby Electronics										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,						
31303146		Creative		Microdrive,		Built-in 6 GB Hard disk drive,		No built-in memory,				Lithium ion Rechargeable Player battery,		WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,		12 hour(s),		
33872255		Samsung		Digital player / radio,		None,		16 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,FLAC,,Ogg Vorbis,		50 hour(s),		
33742910		Audiovox		Digital player / radio,				4 GB Integrated,		2 in,		Rechargeable Player battery,		MP3,,Protected WMA (DRM),,WMA,,AAC,		30 hour(s),		
34863389		Sony		Digital player,				2 GB,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,AAC-LC,,LPCM,		8 hour(s),		
34447916		Visual Land		Digital player / radio,				4 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		Real Audio,,WAV,,MP3,,WMA,,AAC,		6 hour(s),		
30437305		Other product lines		Digital player,		None,		32 MB,				Alkaline,2 x AA type Standard battery,		MP3,		12 hour(s),		
30685362		Verbatim Corp.										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,						
33782487		Archos										Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,						
34167426		Canon										Rechargeable Battery,Battery Life Details,Battery Enclosure Type,Technology,						
34202239		Aluratek, Inc.		Digital player / radio,		None,				2.8 in,		Lithium polymer Rechargeable Player batteryInternal,		MP3,				
35107532		Mach Speed Technologies Inc		Digital player,				4 GB,		1.8 in,		Lithium ion,		MP3,,WAV,,WMA,		8 hour(s),		
34101922		Coby		Digital player / radio,		None,		4 GB Integrated,		1.44 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34451144		Visual Land		Digital player / radio,				2 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		6 hour(s),		
35107533		Mach Speed Technologies		Digital player,				8 GB,		1.8 in,		Lithium ion,		MP3,,WAV,,WMA,		8 hour(s),		
34480068		Coby Electronics										Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,						
34045191		Cirago International Ltd.																
34168130		Kaito Electronics		Digital player / radio,				2 GB Integrated,				Lithium Rechargeable Player battery,		MP3,,WMA,		8 hour(s),		
